y_true,ensemble_pred,residual,bpnn_pred,rf_pred,xgb_pred
55.08,56.23428771595528,-1.1542877159552845,55.669365,57.540560634920624,55.17699
68.21,67.1791755926266,1.0308244073733874,63.761948,67.09137107142857,68.54797
56.13,54.53460875841783,1.5953912415821705,52.060978,55.20030245911495,54.81673
45.24,44.93190399164987,0.30809600835013384,45.670685,45.862950357142864,43.749607
60.94,63.46652678501917,-2.526526785019172,56.571625,64.69163523809522,64.86556
46.0,44.65843867821167,1.3415613217883333,48.29973,44.78411166666667,43.168686
58.64,55.842202587382886,2.797797412617115,55.174732,56.06834536075039,55.873123
27.64,28.305245882999913,-0.6652458829999119,37.18177,26.36139521164022,26.860434
29.35,31.758704400219145,-2.4087044002191433,37.220604,31.120480489417986,30.327534
66.0,66.09326259974819,-0.0932625997481864,58.982193,67.38037746031746,67.51323
41.21,40.98421108917938,0.22578891082061858,48.17799,38.71504149470897,40.48757
46.73,46.345560013104944,0.3844399868950532,49.08973,45.07598424603175,46.5487
59.5,56.850942165334935,2.649057834665065,51.18786,58.066751719576715,57.79636
60.49,63.76931208321559,-3.2793120832155864,59.28287,64.83856419312175,64.41523
49.89,49.48427641825381,0.4057235817461873,53.64238,49.14307854497355,48.254135
76.37,72.7712742541785,3.598725745821511,62.88288,75.09755552068302,74.22447
71.54,70.54600800299701,0.9939919970029933,62.102898,71.90349571428575,72.39788
52.17,57.12396853340263,-4.95396853340263,59.355354,56.348870753968285,57.039154
50.99,51.71651339004209,-0.7265133900420864,50.642036,52.200291455026466,51.64992
77.58,70.24682346733633,7.333176532663671,62.12733,70.73148359788365,72.82539
54.99,56.00823394388616,-1.018233943886159,54.491898,55.638601044973605,56.93697
41.83,44.45743000691534,-2.62743000691534,50.537354,43.86928375661375,42.74547
38.97,40.81226325317992,-1.8422632531799223,45.218258,40.15944027777775,39.791862
72.64,68.13696385489592,4.503036145104076,60.854683,68.89815955026451,70.13234
61.49,61.2641079863001,0.2258920136999052,57.536392,61.80632931216929,62.13724
63.92,61.75430373298454,2.1656962670154627,59.45853,62.24021541005287,62.144344
80.63,73.5372971581343,7.092702841865702,64.6183,74.84544050264549,75.61586
87.56,81.93579057987677,5.624209420123236,73.38774,82.67526014550263,84.42769
81.19,79.28350111100296,1.9064988889970351,72.20625,81.1146571693122,80.16205
42.55,43.68260571925212,-1.1326057192521262,46.997482,43.70084240740742,42.419857
38.08,42.03741960020797,-3.9574196002079702,47.928997,41.367600608465565,40.47557
72.13,70.6191180089561,1.5108819910439024,61.143715,71.89487900793644,72.93813
81.35,73.94099099284145,7.409009007158545,65.635284,75.10027579365078,75.933876
70.76,66.44663683254467,4.313363167455336,60.059654,67.5278370238096,67.79476
50.41,53.08635695266871,-2.676356952668712,52.079742,52.85532308201062,53.688953
50.88,48.5166410637364,2.3633589362636016,48.775726,48.22410459114956,48.70363
65.65,64.19178041721855,1.458219582781453,60.48345,64.81375519841275,64.980125
57.02,55.861928975041515,1.1580710249584882,53.518837,56.78821194444447,55.841774
79.37,73.83364355582334,5.536356444176661,63.119137,75.13684034391537,76.591385
24.8,27.159874064061512,-2.3598740640615112,40.488968,24.846723359788356,24.401634
41.8,43.257257757343524,-1.4572577573435268,46.80343,42.16892664021165,42.983036
59.9,60.50406019003267,-0.6040601900326692,56.132668,61.548233994708994,61.131138
28.86,31.67468283783936,-2.81468283783936,39.889442,29.987771111111122,30.22872
62.24,61.02544565727154,1.2145543427284622,60.483475,61.06144150793648,61.19402
69.12,70.70321714112956,-1.583217141129552,67.57791,71.12673657407409,71.465454
41.33,42.8329782293854,-1.5029782293853984,47.554718,41.88699187830686,41.978893
72.68,73.90763422349623,-1.2276342234962243,66.316376,75.74740806878313,74.97086
47.26,49.45919442706143,-2.1991944270614354,54.455322,48.97185628667631,48.056324
70.84,68.54673554666782,2.293264453332185,62.62294,68.8823289285714,70.445496
60.91,62.04713099418528,-1.1371309941852843,59.636497,61.421372301587326,63.560665
46.36,46.03496192453386,0.3250380754661393,48.023026,45.496566825396805,45.8115
53.29,53.571180392854004,-0.2811803928540044,50.250786,55.24823527777779,53.18846
47.6,44.690126255428,2.9098737445720033,49.15491,44.17564633597883,43.5132
32.17,34.32849814574753,-2.1584981457475294,40.728035,32.04412338624338,34.144943
35.73,36.10886719637213,-0.3788671963721342,40.952187,34.75232292328044,35.608112
49.86,50.40657273487344,-0.5465727348734433,50.29804,50.90997855339109,49.958115
30.32,31.646298853306483,-1.3262988533064828,40.07438,30.25158468975468,29.83625
54.95,58.12836226172645,-3.1783622617264484,54.342545,59.10446698412705,58.601658
43.95,45.317215356544594,-1.367215356544591,50.55248,44.43463129629628,44.20864
65.02,67.08856313789086,-2.0685631378908624,59.654068,68.32187113756613,68.6823
38.91,37.446540855679515,1.4634591443204812,42.076927,36.540393148148134,36.58805
16.67,21.279042590393736,-4.609042590393734,30.114496,21.00217483645984,18.229631
74.01,73.17165718189266,0.8383428181073498,63.456955,75.32321451058198,74.72942
62.93,57.550184694149586,5.379815305850414,58.011024,57.29901379629632,57.621193
71.6,76.34210109184919,-4.742101091849193,71.945755,77.14247817460317,77.21548
57.53,56.80514736713889,0.7248526328611078,56.303574,57.41859335978833,56.397366
40.72,42.36316241497403,-1.6431624149740287,45.60241,41.59734996031749,41.890785
66.07,66.37125603025461,-0.30125603025462055,63.020313,66.83914480158732,67.17512
30.84,33.30315258304559,-2.463152583045588,40.305687,31.819858465608444,32.114605
69.43,68.15414366276043,1.2758563372395741,60.270416,69.08449768518523,70.21102
36.39,35.246594696959576,1.1434053030404243,42.789856,34.80302142857142,32.844524
36.85,37.11023838873041,-0.26023838873040717,40.22439,36.69244846560847,36.346626
38.41,37.22126873153803,1.1887312684619644,44.81974,36.72932791005292,34.845467
33.7,33.59098752691188,0.10901247308812145,40.10417,31.979318602693603,32.71099
43.92,45.137505360312495,-1.2175053603124937,48.41964,44.23916240981244,44.777817
35.02,39.225149679331224,-4.205149679331221,43.388817,38.06602793650793,38.787804
50.98,51.91554574058222,-0.9355457405822207,51.987183,51.60375791005292,52.191647
34.26,31.804500590266876,2.4554994097331218,41.75564,30.617576891534416,29.220474
55.62,53.86948061586521,1.7505193841347904,55.529118,52.79149066137571,54.293766
45.2,49.40791745415166,-4.207917454151655,51.102585,48.12412320105818,50.019054
40.87,40.49588817646823,0.37411182353176997,44.76976,39.706924550264574,39.657417
44.2,44.75366968952022,-0.5536696895202198,49.21171,43.78360929894183,44.022022
33.75,33.774146584925006,-0.02414658492500621,40.922256,31.97871896825396,32.834263
49.5,49.5246147033074,-0.024614703307399566,51.713688,48.55528519841268,49.64445
74.68,69.1748248838745,5.5051751161255,60.198994,71.12719166666665,70.64866
55.06,54.059580004107374,1.0004199958926279,51.643494,54.895263161375674,54.15489
59.3,56.81249618692966,2.48750381307034,53.631844,56.34296343915348,58.463413
61.89,61.78060312117027,0.10939687882972748,56.82831,62.62947787037043,62.81566
63.77,60.77379516475969,2.996204835240313,56.339928,60.62110043650794,62.587494
52.5,53.471270229950825,-0.9712702299508251,53.584927,53.86867996031747,53.042366
48.28,49.84085087777332,-1.5608508777733192,53.322285,49.61512526455026,48.752636
60.62,60.64415900300362,-0.024159003003624946,60.348717,60.975442579365065,60.433174
55.91,55.42304393424213,0.486956065757866,53.535217,56.06773099206352,55.50556
43.31,45.41701483809308,-2.107014838093079,48.76208,44.55511178571428,44.998276
23.26,29.969716879233218,-6.709716879233216,35.462543,29.393429563492056,28.466738
37.93,41.695531005899085,-3.765531005899085,45.958244,42.10700993386245,39.694626
64.32,65.49960760416715,-1.1796076041671597,62.094868,65.86308996031752,66.42514
47.03,44.77781773220334,2.2521822677966625,46.927948,44.76258836820586,43.985058
70.76,66.27687885696372,4.483121143036286,63.85219,66.3097803703704,67.15559
72.05,68.07344367544863,3.9765563245513675,63.880486,69.07494465608465,68.67497
56.89,53.72314994347204,3.166850056527963,51.873238,53.84782587301591,54.29679
43.08,42.369998411451434,0.7100015885485647,46.49028,42.419067222222274,40.774788
47.23,47.891231567371655,-0.661231567371658,48.577633,46.950215952380965,48.54794
25.11,27.287540770161215,-2.1775407701612153,37.804024,25.979981562049066,24.608416
53.31,53.04639649268731,0.2636035073126948,52.863663,53.5454018650794,52.63008
46.16,43.89350473539301,2.266495264606988,43.65895,44.27052263227514,43.615204
57.05,55.751142727768325,1.2988572722316718,53.474815,55.899913154160686,56.46152
52.31,56.77557228190162,-4.465572281901615,51.84658,57.3365158068783,58.081696
57.26,59.09496402132326,-1.834964021323259,58.7493,59.397589166666705,58.93069
34.54,37.874647667029336,-3.334647667029337,40.752254,37.15628714285716,37.49198
61.49,58.220813022490916,3.2691869775090865,54.19725,58.44737535714283,59.51183
61.97,61.47957261303689,0.4904273869631055,59.949097,61.48484209836457,62.04928
60.89,62.94782574060402,-2.0578257406040166,58.16093,63.87982466089461,63.839977
23.75,30.282648204542586,-6.5326482045425855,37.003582,29.91507392857143,28.115576
46.89,43.57219642723372,3.3178035727662802,46.911263,43.24418206349208,42.636864
57.99,56.8695166206778,1.1204833793222022,60.48747,56.14579532467535,56.213997
47.56,48.094457014879566,-0.534457014879564,49.44731,47.74851351851855,47.922543
43.35,45.273058047785995,-1.923058047785993,47.52872,45.322155873015866,44.378147
57.16,53.55897544648333,3.601024553516666,50.91253,54.597249325396824,53.54392
38.29,36.77373500606011,1.5162649939398918,44.578285,34.9367688997114,35.62767
53.27,52.12358350299089,1.1464164970091133,49.743095,52.5710207142857,52.582832
33.53,33.4689040193014,0.061095980698603114,42.79194,32.920115238095214,30.500624
54.8,54.38675035831112,0.41324964168887846,54.336308,54.45693228835977,54.337494
36.43,37.729165184424005,-1.2991651844240053,42.43075,37.62701654761906,36.062584
58.82,58.53251261997441,0.2874873800255884,52.07097,59.92613196488692,59.605022
55.32,51.97943177907645,3.3405682209235508,52.641308,51.912115753968244,51.79626
27.98,32.13322320101049,-4.153223201010487,37.84659,30.826359327801814,31.25741
54.42,53.461629506926286,0.9583704930737156,51.187965,54.106709166666704,53.68868
25.17,27.54235532258498,-2.37235532258498,33.628624,26.267189391534384,26.495678
55.07,55.375749533116434,-0.30574953311643327,55.4506,55.27212756253004,55.448338
38.33,37.31418374121198,1.0158162587880213,41.463276,37.23391595238095,35.833847
76.03,71.7987042426903,4.231295757309695,64.22374,73.18693220899469,73.29464
39.64,41.316324246534656,-1.676324246534655,45.77636,40.89173835978836,40.053818
31.69,33.0560705383574,-1.3660705383574019,42.726578,31.839101719576743,30.606644
54.36,55.73481837916248,-1.374818379162484,55.942444,55.40747554232805,55.97496
79.48,79.67224598520612,-0.1922459852061138,71.67698,80.46198123015871,81.90768
77.32,72.09733076694218,5.222669233057815,61.711002,74.18613320105815,73.96834
41.97,42.13990323488642,-0.16990323488641934,48.375267,41.73063235449737,40.195724
52.32,50.65084096774331,1.6691590322566938,50.995438,49.84891407407404,51.30075
53.28,55.91490875278343,-2.6349087527834314,57.62085,56.559708637566125,54.647545
57.02,54.40545244780378,2.614547552196221,53.52059,54.12431317460319,55.011017
74.73,72.98827909392766,1.741720906072345,69.018364,73.72981854497358,73.758675
68.83,69.1165048442356,-0.2865048442356084,65.50639,69.03239997354497,70.55415
50.58,51.11676287976945,-0.536762879769455,53.574722,50.82025793650793,50.48174
48.86,45.4202556990124,3.4397443009875985,47.11547,44.67845778499277,45.50446
42.54,43.80014913621163,-1.2601491362116306,50.778797,42.723603134920616,42.22528
58.62,57.605837453842305,1.0141625461576922,57.538807,57.771730224867724,57.46979
72.68,72.25200670172813,0.42799329827187194,63.708942,73.80568273809517,73.95076
45.69,43.17264160355033,2.5173583964496657,48.645393,42.39426797619048,41.873596
56.91,60.428201557849945,-3.518201557849949,56.911552,61.6080239814815,60.60242
49.76,47.23329360242117,2.5267063975788275,47.94947,47.394462420634916,46.80768
29.95,33.66954337816214,-3.7195433781621396,40.123817,32.80898019841269,32.081726
50.5,55.86264118746489,-5.362641187464888,56.782997,55.243061005291004,56.119095
45.81,45.51788756987689,0.2921124301231117,47.755676,45.827366825396844,44.376644
56.62,56.03869553246024,0.5813044675397592,50.695446,57.62293075396825,56.505943
70.71,70.97650938937686,-0.2665093893768642,65.573395,72.42777798941798,71.59546
34.5,32.7086825013154,1.7913174986845988,40.5091,31.31201869047621,31.136269
78.68,74.76926141176097,3.9107385882390417,68.880936,75.43047396825399,76.33825
42.69,46.20927698647088,-3.519276986470885,50.982418,45.657224298941784,44.95305
41.19,43.36049431691303,-2.170494316913029,50.000534,43.72552210317463,40.51184
75.81,73.90683669018786,1.9031633098121432,67.77848,75.11944054232802,75.03012
50.8,51.281565598244065,-0.4815655982440674,49.61055,50.92783925324677,52.25294
54.5,56.47870672496467,-1.9787067249646668,56.47179,56.083477367724896,56.865402
46.01,43.48554527506114,2.524454724938856,50.34952,41.604574457671944,42.73551
24.72,29.68054371637713,-4.960543716377131,35.399887,29.60795321428572,27.60298
68.2,65.16289909238061,3.03710090761939,63.66448,65.7610019708995,65.14443
62.3,62.56323762213414,-0.2632376221341417,57.307022,63.198081428571435,63.92044
40.25,44.456428403703256,-4.206428403703256,52.021683,43.338245515873,42.701702
31.73,37.745861342382355,-6.015861342382355,44.255295,36.55545216931218,36.457882
64.09,62.80384757726341,1.286152422736592,61.048946,62.227162248677246,64.02341
74.82,72.35438067478272,2.4656193252172756,66.22849,73.64143166666668,73.40439
38.26,41.84252324308403,-3.582523243084033,47.010056,41.131542851130355,40.592617
38.58,39.13001262756383,-0.5500126275638308,41.54006,37.76194420634923,39.554363
56.16,59.04983721685793,-2.8898372168579343,59.415535,57.80406184704182,60.123173
66.48,62.70089700956327,3.7791029904367335,57.744755,63.25934079004329,64.019646
45.58,48.059549641325034,-2.479549641325036,49.150143,47.85785312169311,47.84595
46.15,49.118910097038565,-2.9689100970385667,50.54508,49.11674111111108,48.58537
51.77,52.53515562818289,-0.7651556281828888,54.40451,51.35980630952381,52.975292
59.77,55.79186839299885,3.9781316070011528,56.28544,55.25110123136117,56.132027
47.3,44.96424353443447,2.335756465565524,46.91398,44.42827051587303,44.752823
46.17,44.30910873280621,1.860891267193793,46.175636,44.04687650793649,43.86291
44.87,43.45093214949917,1.4190678505008307,49.006332,43.27424051587304,41.53611
76.99,72.91038615603652,4.079613843963472,66.171364,73.32706238095231,75.03654
67.99,68.44022542407609,-0.4502254240760948,59.34205,70.38070571428568,69.971565
67.81,64.58682573128547,3.22317426871453,58.314686,65.72120403439158,65.84013
56.77,54.29923893419982,2.4707610658001826,52.879562,54.34576385762383,54.78724
55.5,56.320770592625564,-0.8207705926255642,52.479935,56.226371785714306,57.855076
31.77,32.59896487966866,-0.8289648796686571,43.076225,30.500896190476166,30.702812
39.54,42.57681880145812,-3.036818801458118,45.417923,41.94216647944646,42.12651
61.46,57.82322166511371,3.6367783348862943,54.887703,58.81526154761906,57.96167
41.42,45.66915701204415,-4.249157012044151,45.55555,45.496132023809515,45.87998
49.45,45.698431897009854,3.7515681029901486,51.58813,44.657902843915345,44.49756
56.35,51.29281929720285,5.0571807027971545,48.213066,51.58911646825397,52.161583
26.76,31.86574044165289,-5.1057404416528875,39.239826,29.84788486772486,31.057144
50.52,47.17419501471906,3.3458049852809424,49.216923,46.54807678571428,47.015453
40.33,38.981037357104704,1.3489626428952946,43.074303,38.30278490537243,38.102806
64.76,63.34160337387313,1.418396626126878,58.70498,63.79913039682542,64.63842
30.68,35.686816706618245,-5.006816706618245,44.50577,33.987888425925924,34.025604
50.77,48.772048136781535,1.9979518632184678,52.28635,48.40199186507939,47.811752
44.15,43.706118955581886,0.44388104441811294,48.680656,43.09155950216449,42.434998
39.35,40.33894320082602,-0.9889432008260215,45.614643,39.351870370370406,39.316727
46.24,50.83063131109617,-4.590631311096168,52.960857,50.23068749999996,50.61359
38.62,39.03664685089722,-0.416646850897223,42.309937,38.612981944444456,38.218975
53.34,52.965469498313915,0.37453050168608826,55.84236,52.247704272486764,52.582497
73.45,72.37659696473764,1.0734030352623591,64.312546,73.11032368686867,74.69229
47.54,51.109013745643495,-3.5690137456434954,53.95774,50.55495321428574,50.577522
46.02,46.415987620247265,-0.3959876202472614,44.81842,46.18131396825394,47.244076
49.82,51.18108774019892,-1.3610877401989185,58.048805,50.24146402116402,49.51482
64.0,64.23200486089296,-0.2320048608929568,57.001694,65.30904937830684,65.90091
67.36,66.8489870632034,0.5110129367966039,61.495514,68.64413767917274,67.1151
60.7,62.524316675483036,-1.8243166754830327,58.47594,62.922627182539664,63.65774
55.55,55.464857249513116,0.08514275048688091,57.46882,55.53165876984127,54.647278
31.38,29.378611201977023,2.001388798022976,35.65921,28.403026746031763,27.967804
57.96,59.844137776833485,-1.8841377768334837,56.83898,60.25837611111109,60.570267
69.6,67.59880562223624,2.0011943777637526,61.41382,69.25307887566146,68.31413
59.64,58.78725163879976,0.8527483612002413,54.463673,60.38240343915346,58.860912
55.3,55.84137477374616,-0.5413747737461634,51.26752,56.80619206349206,56.621613
69.63,68.83373792739246,0.7962620726075329,62.877903,69.89588387566138,70.038445
40.64,43.55126656562338,-2.9112665656233787,51.56232,42.02820342592595,42.02258
48.3,46.43548403668504,1.8645159633149575,51.733803,45.16209060846561,45.68303
51.21,51.7906787652274,-0.5806787652273968,55.240765,50.7848130952381,51.472404
20.8,24.102331888679082,-3.302331888679081,34.845955,23.09060387566138,21.050398
36.27,36.03374901225022,0.23625098774978426,38.626747,36.36102838624338,34.741795
32.36,33.907860169632265,-1.5478601696322656,39.233894,33.904382883597854,31.91085
58.06,59.73597019914808,-1.6759701991480753,60.939884,59.45983529100532,59.55215
27.63,26.916284698676,0.7137153013239974,37.42777,24.918018664021165,24.910286
57.53,60.01989773850111,-2.4898977385011065,59.610123,60.070261957671995,60.12486
22.85,28.80767836408623,-5.957678364086227,39.768272,26.74792964285717,26.69275
74.86,73.15590107859302,1.704098921406981,69.08249,74.1468054761904,73.72283
45.29,48.07525526591736,-2.785255265917364,50.562447,46.4433860449735,48.727
59.99,57.39071292462751,2.5992870753724944,53.919006,58.262516785714276,57.847397
64.46,65.09883643816686,-0.6388364381668623,59.757637,66.312516984127,65.92543
56.77,51.13747254375906,5.632527456240943,50.525597,52.15984936507934,50.373707
79.84,73.6854955522983,6.154504447701697,67.90478,74.75311902236652,74.81911
61.77,62.68732087502522,-0.9173208750252186,59.914513,63.0755198148148,63.35149
21.71,22.29583849499877,-0.5858384949987681,31.330124,21.136928055555526,20.028944
69.49,65.30412842779134,4.185871572208654,58.181892,66.98553981481483,66.3451
60.37,59.1231112214781,1.2468887785218996,57.545998,59.202630674603185,59.638176
28.36,29.40666000523995,-1.04666000523995,39.348263,27.298853412698403,27.721157
49.09,54.465983498839634,-5.375983498839631,53.507095,54.73531297619047,54.564384
43.64,46.64502987614701,-3.005029876147006,54.171825,45.033277169312186,45.384415
45.22,41.60423544560102,3.6157645543989787,46.153877,40.40834935185191,41.057648
63.97,59.98536504638871,3.984634953611291,55.64409,60.59886439153442,61.019672
68.12,69.04296763003312,-0.9229676300331136,63.318787,70.34432099206346,69.9282
36.08,40.026346156970035,-3.946346156970037,47.33946,38.98510252886005,38.29155
50.27,51.6088053244091,-1.338805324409094,53.777756,51.12480461159212,51.26454
68.06,67.43813511990291,0.6218648800970925,61.40123,68.6326717328042,68.54463
40.66,43.69844293641417,-3.038442936414171,46.69626,43.247016732804255,43.01121
51.35,49.93917375676945,1.4108262432305523,53.900627,49.174707433862466,49.194237
41.35,42.563990685062905,-1.2139906850629032,43.91879,42.50603619769119,42.11147
31.46,33.98286674535808,-2.5228667453580798,38.61022,33.32514574074075,32.884087
54.2,50.373852545459215,3.826147454540788,49.58827,50.59324786676287,50.455692
48.24,45.66173833866229,2.578261661337713,49.80019,45.38528571428572,44.376057
38.99,45.18964692714094,-6.19964692714094,45.667313,46.07124539682541,44.153477
60.27,57.30739876820138,2.9626012317986223,56.06328,56.95372035714285,58.11839
24.37,29.137889374139867,-4.767889374139866,36.045334,27.984047830687825,27.664883
73.11,72.64152439254742,0.4684756074525751,67.82118,72.9493751190476,74.1528
54.78,53.18403154040236,1.5959684595976427,51.43587,52.98086078042326,54.038067
44.15,47.921225639000895,-3.771225639000896,48.74047,48.16349023929772,47.378086
51.77,55.81039166477144,-4.040391664771434,56.873703,56.249395661375665,54.98439
48.87,48.304576344775036,0.5654236552249614,53.84616,46.95637662698412,47.53345
54.02,53.89097042668956,0.12902957331044007,52.308533,54.373389179894176,54.016483
44.13,38.91368968176164,5.216310318238364,48.49939,35.88346599206348,38.258293
63.26,57.433111031065394,5.826888968934604,54.515285,57.67332720298221,58.29556
32.9,36.0786772583041,-3.1786772583040985,42.94689,34.73954634920636,34.800476
70.56,70.77966708022672,-0.21966708022671355,64.58115,71.68423884920637,72.22866
27.04,27.36709445515288,-0.3270944551528814,41.176624,24.74218044973545,24.73139
32.78,39.05473415460739,-6.274734154607387,49.06527,37.42044310846559,36.883163
54.22,49.15620209234235,5.063797907657651,47.4432,49.5206901190476,49.445362
67.09,64.26386158028264,2.826138419717367,66.35597,64.06753632275137,63.668888
74.15,71.767100364761,2.3828996352389993,67.36976,72.0232236375662,73.16978
51.77,52.97895841111723,-1.20895841111723,52.996006,52.45230461640212,53.484375
62.58,62.98228225906476,-0.4022822590647621,62.427704,62.833748237133236,63.334927
22.21,27.56512262606762,-5.355122626067619,36.790688,26.117032329244843,25.507421
67.13,63.05707629845296,4.072923701547033,61.597664,63.22031398148149,63.446575
33.24,33.79737899525914,-0.5573789952591355,37.389816,33.52027809523809,32.717403
65.05,61.130513999858636,3.9194860001413616,56.064068,61.877462248677254,62.3075
66.14,67.40118395644613,-1.261183956446132,61.70585,69.09822120370372,67.891045
53.32,56.218922759235724,-2.898922759235724,59.081413,56.208908042328055,55.15354
52.82,55.981417318330315,-3.161417318330315,56.414543,55.70351477633473,56.088814
46.17,46.55360956080773,-0.38360956080772723,48.23201,46.558760672568184,45.91822
82.72,76.6131853223964,6.1068146776035945,69.13248,77.0403968253968,79.00767
52.12,49.533514802869234,2.586485197130763,52.278473,50.21482923280425,47.840424
45.45,46.19107100248169,-0.7410710024816893,48.164955,46.21251416666667,45.428867
62.25,61.91417575489062,0.3358242451093787,57.144897,62.92978866402122,62.71845
58.19,50.88482865828602,7.305171341713979,49.97657,50.995677208994714,51.118233
57.52,53.079137766091996,4.440862233908007,50.275284,53.65629924603172,53.571323
34.95,39.333923229672095,-4.383923229672092,45.06621,38.44957394179894,38.04039
75.39,70.74172733225527,4.648272667744735,60.950897,72.33127298941797,72.87427
39.77,43.20265326123563,-3.432653261235629,47.2518,42.80403350529098,42.069237
63.87,64.60928699833536,-0.7392869983353663,64.851135,64.77786428932177,64.35462
43.29,45.32558376547562,-2.0355837654756215,48.10936,44.60927328042331,44.97617
74.83,68.74364263692895,6.086357363071045,57.79668,71.09233335978838,70.57265
67.99,63.55489783940069,4.435102160599307,59.781715,64.44786264550264,64.10425
26.9,29.69048422148123,-2.7904842214812327,39.681774,27.3208438095238,28.240776
50.54,52.27274127237572,-1.7327412723757192,52.06378,53.29577808201058,51.357006
51.77,52.5911110239129,-0.8211110239128985,52.4784,52.641043531746085,52.58492
35.11,34.11029373708188,0.9997062629181173,41.812393,32.23042756613757,33.0444
63.74,62.80791332197494,0.9320866780250654,62.755043,62.624391195286165,63.006123
58.63,56.40346525125349,2.2265347487465093,52.49566,56.881637341269865,57.406483
58.91,54.35244284586253,4.55755715413747,55.314598,54.42031480158733,53.92511
54.08,48.91092429464595,5.169075705354047,49.723595,49.51824624338627,48.015484
24.07,25.027238856456762,-0.9572388564567618,34.688553,23.15457088624338,23.218493
60.89,59.00233641415468,1.887663585845317,55.088383,59.68028660052907,59.813515
36.69,37.605074245046154,-0.9150742450461564,44.481995,35.828321640211634,36.748898
65.75,63.778358346273706,1.9716416537262944,58.68551,64.82231186507934,64.67662
72.34,69.07424780272646,3.2657521972735424,61.67976,70.73853548941796,70.234116
41.3,45.2019199470972,-3.9019199470972055,46.329338,46.08414002765756,43.92111
48.45,46.670316884555085,1.779683115444918,50.68082,45.20811826719577,46.585033
38.37,37.10039410509505,1.2696058949049487,43.63443,36.80713706349208,34.931293
33.42,36.762104907844524,-3.342104907844522,47.312126,35.470712394179884,34.054672
62.64,65.10856498362304,-2.4685649836230397,59.775185,66.28204805555553,65.97128
81.19,79.3300430388979,1.8599569611020996,73.19331,79.21464710317466,81.74706
37.96,43.16136118190331,-5.201361181903309,48.799786,42.179554470899475,41.997795
54.06,51.22819902938703,2.8318009706129743,51.08658,50.83107838985086,51.667324
31.04,34.296829118207306,-3.256829118207307,39.89246,33.29724825396824,33.166607
36.03,36.90583527618862,-0.8758352761886172,43.33501,36.09749690476192,35.27669
81.89,79.45158476983781,2.4384152301621924,64.97341,81.60781849206349,82.79391
32.2,34.527121898412744,-2.3271218984127415,40.75914,32.20148218253969,34.446587
73.13,72.31387057500947,0.8161294249905211,63.94704,73.5520214321789,74.25307
28.26,29.526611213812725,-1.2666112138127232,40.847664,26.99184505291006,27.737938
59.35,58.42211599250234,0.92788400749766,57.83986,58.062845264550305,58.989956
34.28,36.705423259411916,-2.4254232594119145,46.009766,35.02788267195768,34.84112
76.5,75.02998558612649,1.470014413873514,66.02841,76.20771188311686,77.26631
72.95,70.72018244890904,2.22981755109096,62.053684,72.47491281746034,72.269905
68.7,71.80597024368268,-3.105970243682677,65.97286,72.46795150793649,73.35348
58.96,55.77912914464672,3.180870855353284,54.695747,56.13749757936513,55.83776
66.08,61.88165226650135,4.19834773349865,55.655922,62.68330220899472,63.440887
59.65,55.68314015303188,3.96685984696812,56.46958,55.49931496031746,55.566414
46.1,46.60488643412552,-0.5048864341255168,49.032166,46.52778744708998,45.76816
76.94,74.96545424832276,1.9745457516772404,65.81379,76.15127000000001,77.25029
82.98,77.14045489837143,5.839545101628573,64.61904,79.10400804232796,79.93509
57.49,57.891600659774326,-0.40160065977432424,55.030815,57.954281547619004,58.90516
35.68,40.69774861195435,-5.017748611954353,44.554787,39.61670444444447,40.29969
60.38,58.54597154486959,1.8340284551304151,55.94503,59.125021825396885,58.960114
63.62,63.02057920675992,0.5994207932400784,59.11007,63.59446996031749,63.93159
50.7,48.43281088786546,2.2671891121345453,47.69908,48.88772644179895,48.26629
63.61,63.394602070557234,0.2153979294427657,57.55641,64.32255284391537,64.68554
53.85,58.66439738171643,-4.814397381716425,51.71763,59.99955612433863,59.975964
40.24,36.89963905672607,3.3403609432739287,43.03881,36.63276111111111,34.853207
66.18,62.761403769929665,3.4185962300703423,58.78065,63.04548033068784,63.980446
22.03,25.190947139521775,-3.160947139521774,36.674538,24.012602671957676,22.023014
54.95,57.10582391013047,-2.155823910130465,59.170773,57.21196900793658,56.227104
48.77,47.889175997186186,0.8808240028138172,52.347527,47.065766215728694,47.014896
49.54,51.56195361701653,-2.0219536170165284,49.232826,51.53945235449732,52.45861
54.7,56.08646544966284,-1.3864654496628361,58.007336,56.48121302910051,54.981384
59.73,59.49713979261452,0.2328602073854782,56.28907,59.793195529100544,60.414333
58.08,57.87235224336878,0.20764775663121782,54.515,57.54279773809522,59.4536
48.57,53.270308060410954,-4.700308060410954,50.54515,53.373317314814784,54.193733
54.52,53.1059694188315,1.4140305811685039,54.635494,52.53793649470901,53.08353
64.66,66.6700272241176,-2.010027224117607,61.618916,68.08618293650792,67.190895
66.73,64.24345011614292,2.48654988385708,65.17877,64.66203253968256,63.485367
35.97,36.8320113934082,-0.8620113934082028,46.34877,35.045363888888886,34.99396
65.3,61.66485946195556,3.635140538044439,56.651264,63.26747441678696,61.99043
44.0,46.3127176596052,-2.312717659605198,51.743317,46.009653968253986,44.56758
60.38,60.47982445546888,-0.09982445546887675,60.01912,59.90040223544977,61.21596
52.62,56.22304833195905,-3.6030483319590516,54.587776,55.68909789682538,57.356144
